rbd,1,LynneO'Donnell
783,3,multiple
"7,552",1,LynneO'Donnell
frying,1,LynneO'Donnell
"582,000",3,multiple
"6,700",1,LynneO'Donnell
reddington,1,LynneO'Donnell
near-record,2,multiple
rapeseed,1,LynneO'Donnell
"173,000",1,LynneO'Donnell
867,4,multiple
believable,1,LynneO'Donnell
"961,450",1,LynneO'Donnell
three-months,1,LynneO'Donnell
"1,337",1,LynneO'Donnell
"1,305",3,multiple
"1,742",2,multiple
30-70,1,LynneO'Donnell
235.10,1,LynneO'Donnell
larders,1,LynneO'Donnell
23-ton,1,LynneO'Donnell
23-tonne,1,LynneO'Donnell
smacking,2,multiple
300-400,2,multiple
"3,650",1,LynneO'Donnell
"4,700",1,LynneO'Donnell
inbalance,1,LynneO'Donnell
"120,00",1,LynneO'Donnell
march-may,1,LynneO'Donnell
"500,000-tonne",1,LynneO'Donnell
confounding,1,LynneO'Donnell
bloomsbury,1,LynneO'Donnell
2843-6352,2,multiple
workable,3,multiple
"2,027",2,multiple
senseless,2,multiple
"19,550",1,LynneO'Donnell
"2,355",1,LynneO'Donnell
soggy,1,LynneO'Donnell
bullishly,1,LynneO'Donnell
stocking,6,multiple
re-stimulate,1,LynneO'Donnell
investory,1,LynneO'Donnell
drawdowns,1,LynneO'Donnell
"145,825",1,LynneO'Donnell
bovine,5,multiple
semen,1,LynneO'Donnell
embryo,1,LynneO'Donnell
veterinarian,1,LynneO'Donnell
long-simmering,1,LynneO'Donnell
equated,1,LynneO'Donnell
delicacy,2,multiple
"1,064/",1,LynneO'Donnell
"1,069",1,LynneO'Donnell
"1,054",1,LynneO'Donnell
asturiana,1,LynneO'Donnell
zinc-related,1,LynneO'Donnell
heared,1,LynneO'Donnell
"153,660",1,LynneO'Donnell
"19,165",1,LynneO'Donnell
"881,600",1,LynneO'Donnell
"465,700",1,LynneO'Donnell
"142,800",1,LynneO'Donnell
"1,084",1,LynneO'Donnell
75-,1,LynneO'Donnell
90-,1,LynneO'Donnell
vanish,2,multiple
augured,3,multiple
wildfowl,1,LynneO'Donnell
228.6,1,LynneO'Donnell
115-120,1,LynneO'Donnell
2.61-3/4,1,LynneO'Donnell
175-180,1,LynneO'Donnell
rebelling,1,LynneO'Donnell
reinspect,1,LynneO'Donnell
re-inspect,1,LynneO'Donnell
renege,1,LynneO'Donnell
tenterhooks,3,multiple
washed-out,1,LynneO'Donnell
re-inspection,1,LynneO'Donnell
ealier,1,LynneO'Donnell
august-july,1,LynneO'Donnell
disease-resistant,1,LynneO'Donnell
"959,138",1,LynneO'Donnell
"37,267",1,LynneO'Donnell
two-row,1,LynneO'Donnell
194-195,1,LynneO'Donnell
13.71,1,LynneO'Donnell
5.45,1,LynneO'Donnell
corn-growing,1,LynneO'Donnell
"1,550",2,multiple
9.265,1,LynneO'Donnell
copper-trading,1,LynneO'Donnell
possibily,1,LynneO'Donnell
"50,000-60,000",1,LynneO'Donnell
"285,000-295,000",1,LynneO'Donnell
tallies,3,multiple
arbitragers,3,multiple
stab,1,LynneO'Donnell
yangtse,1,LynneO'Donnell
"2,409",1,LynneO'Donnell
"2,148",1,LynneO'Donnell
70-90,1,LynneO'Donnell
6358,1,LynneO'Donnell
1/lb,1,LynneO'Donnell
piddling,1,LynneO'Donnell
"2,242",1,LynneO'Donnell
"2,220",1,LynneO'Donnell
"92,475",1,LynneO'Donnell
"2,470.50",1,LynneO'Donnell
"168,750",1,LynneO'Donnell
uninterested,1,LynneO'Donnell
"3,000-tonne",1,LynneO'Donnell
"549,571",1,LynneO'Donnell
"82,655",1,LynneO'Donnell
itochu,3,multiple
"210,000",1,LynneO'Donnell
artifically,2,multiple
"2,840",1,LynneO'Donnell
342,1,LynneO'Donnell
"3,320",1,LynneO'Donnell
"2,900",6,multiple
"3,100",6,multiple
1-8.3,1,LynneO'Donnell
dribbling,1,LynneO'Donnell
catatonic,1,LynneO'Donnell
ripples,1,LynneO'Donnell
glassy,3,multiple
small-time,1,LynneO'Donnell
abuzz,3,multiple
half-hearted,1,LynneO'Donnell
"2,120",1,LynneO'Donnell
"2,162/64",1,LynneO'Donnell
drawdown,3,multiple
"3,050",1,LynneO'Donnell
unhealthy,4,multiple
"523,925",1,LynneO'Donnell
"1,048",1,LynneO'Donnell
austriana,1,LynneO'Donnell
alloy,1,LynneO'Donnell
dye-casting,1,LynneO'Donnell
"1,526",1,LynneO'Donnell
"13,480",1,LynneO'Donnell
"1,667",1,LynneO'Donnell
extruders,1,LynneO'Donnell
80-85,1,LynneO'Donnell
contagious,1,LynneO'Donnell
simmons,2,multiple
pragmatism,4,multiple
country-two,1,LynneO'Donnell
jurisidiction,1,LynneO'Donnell
unrepresentative,1,LynneO'Donnell
politicise,1,LynneO'Donnell
contradicted,8,multiple
veterinarians,1,LynneO'Donnell
necessitates,1,LynneO'Donnell
psittaciformes,1,LynneO'Donnell
parakeets,1,LynneO'Donnell
budgerigars,1,LynneO'Donnell
macaws,1,LynneO'Donnell
gus,2,multiple
explanatory,1,LynneO'Donnell
daryl,2,multiple
near-halt,1,LynneO'Donnell
de-stocking,3,multiple
re-stocking,1,LynneO'Donnell
delight,1,LynneO'Donnell
bleed,2,multiple
over-employment,1,LynneO'Donnell
under-performance,1,LynneO'Donnell
baotou,1,LynneO'Donnell
1992/93,3,multiple
succumbing,1,LynneO'Donnell
utilties,1,LynneO'Donnell
over-manned,1,LynneO'Donnell
"1,036/",1,LynneO'Donnell
"1,038",1,LynneO'Donnell
"117,293",1,LynneO'Donnell
"86,494",1,LynneO'Donnell
costed,1,LynneO'Donnell
depletion,2,multiple
slab,2,multiple
"949,000",1,LynneO'Donnell
billiton,1,LynneO'Donnell
"164,000",1,LynneO'Donnell
norton,1,LynneO'Donnell
oilseed,1,LynneO'Donnell
analytical,1,LynneO'Donnell
environmentalist,1,LynneO'Donnell
famine-and-feast,1,LynneO'Donnell
short-supply,1,LynneO'Donnell
million-tonne,1,LynneO'Donnell
high-supply,1,LynneO'Donnell
2030,4,multiple
norilsk,196,LynnleyBrowning
rosneft,58,LynnleyBrowning
roubles,56,LynnleyBrowning
lukoil,50,LynnleyBrowning
+7095,36,LynnleyBrowning
941,36,LynnleyBrowning
8520,36,LynnleyBrowning
ars,36,multiple
production-sharing,34,LynnleyBrowning
bpd,47,multiple
bratsk,31,LynnleyBrowning
rodionov,31,LynnleyBrowning
siberia,33,multiple
transneft,31,LynnleyBrowning
siberian,25,LynnleyBrowning
cpc,51,multiple
chernomyrdin,24,multiple
palladium,23,LynnleyBrowning
krasnoyarsk,21,LynnleyBrowning
kremlin,21,LynnleyBrowning
gems,21,LynnleyBrowning
yuri,20,LynnleyBrowning
uneximbank,20,LynnleyBrowning
sizov,20,LynnleyBrowning
nemtsov,20,LynnleyBrowning
vetchinin,19,LynnleyBrowning
sergei,17,LynnleyBrowning
kontsern,17,LynnleyBrowning
yamal,17,LynnleyBrowning
chechnya,18,multiple
prokopov,16,LynnleyBrowning
shafranik,16,LynnleyBrowning
pyotr,15,LynnleyBrowning
kulikov,15,LynnleyBrowning
alyuminiy,15,LynnleyBrowning
interfax,15,multiple
andrei,16,multiple
khlystun,14,LynnleyBrowning
baghdad,15,multiple
o'sullivan,13,LynnleyBrowning
azerbaijan,26,multiple
mazut,13,LynnleyBrowning
shlaifshtein,12,LynnleyBrowning
alfa-eko,12,LynnleyBrowning
menatep,12,LynnleyBrowning
azeri,20,multiple
trans-world,11,LynnleyBrowning
mc,12,multiple
novorossiisk,11,LynnleyBrowning
tyumen,11,LynnleyBrowning
yukos,10,LynnleyBrowning
sibneft,10,LynnleyBrowning
purneftegaz,10,LynnleyBrowning
centreinvest,9,LynnleyBrowning
rouble,9,LynnleyBrowning
mikhailov,9,LynnleyBrowning
sidanko,9,LynnleyBrowning
tumarkin,9,LynnleyBrowning
nikel,8,LynnleyBrowning
sovecon,8,LynnleyBrowning
grozny,8,LynnleyBrowning
chechen,8,LynnleyBrowning
lenzoloto,8,LynnleyBrowning
urals,8,LynnleyBrowning
duma,8,LynnleyBrowning
budargin,8,LynnleyBrowning
norilsky,7,LynnleyBrowning
63.4,7,LynnleyBrowning
houlder,7,LynnleyBrowning
alexei,7,LynnleyBrowning
tengiz,7,LynnleyBrowning
almaz,7,LynnleyBrowning
sakhalin,7,LynnleyBrowning
timan-pechora,7,LynnleyBrowning
shtyrov,7,LynnleyBrowning
piskunov,7,LynnleyBrowning
nafta-moskva,6,LynnleyBrowning
livshits,6,LynnleyBrowning
neyev,6,LynnleyBrowning
caucasus,6,LynnleyBrowning
igor,11,multiple
longterm,7,multiple
khartukov,6,LynnleyBrowning
ues,6,LynnleyBrowning
output-sharing,6,LynnleyBrowning
baku,11,multiple
kiriyenko,6,LynnleyBrowning
manellya,6,LynnleyBrowning
mintopenergo,6,LynnleyBrowning
oman,6,LynnleyBrowning
mikolayivskiy,5,LynnleyBrowning
gennady,5,LynnleyBrowning
alekperov,5,LynnleyBrowning
kohli,5,LynnleyBrowning
almazy,5,LynnleyBrowning
rossii-sakha,5,LynnleyBrowning
valery,5,LynnleyBrowning
sisters,7,multiple
bootleggers,5,LynnleyBrowning
potanin,5,LynnleyBrowning
mikhail,5,LynnleyBrowning
reformers,5,LynnleyBrowning
chubais,5,LynnleyBrowning
zarubezhneft,5,LynnleyBrowning
yevgeny,7,multiple
priobsk,5,LynnleyBrowning
resettle,5,LynnleyBrowning
degtyarov,5,LynnleyBrowning
agababov,5,LynnleyBrowning
totsky,5,LynnleyBrowning
lubash,5,LynnleyBrowning
rubeko,5,LynnleyBrowning
arlyuk,5,LynnleyBrowning
berezovsky,5,LynnleyBrowning
yukish,5,LynnleyBrowning
oilfields,6,multiple
logunov,5,LynnleyBrowning
druzhinin,4,LynnleyBrowning
vagit,4,LynnleyBrowning
kernot,4,LynnleyBrowning
chaplin,4,LynnleyBrowning
interrosimpex,4,LynnleyBrowning
arkady,4,LynnleyBrowning
drought-hit,4,LynnleyBrowning
lyomi,4,LynnleyBrowning
yarikhanov,4,LynnleyBrowning
irkutsk,4,LynnleyBrowning
moscow-based,4,LynnleyBrowning
presman,4,LynnleyBrowning
komdragmet,4,LynnleyBrowning
republics,6,multiple
nonpayments,4,LynnleyBrowning
"180,100",4,LynnleyBrowning
resettling,6,multiple
subsidised,12,multiple
steklov,4,LynnleyBrowning
krupp,4,LynnleyBrowning
thyssen,4,LynnleyBrowning
soviet-style,4,LynnleyBrowning
baltics,4,LynnleyBrowning
dmitry,4,LynnleyBrowning
chernak,4,LynnleyBrowning
kommersant,4,LynnleyBrowning
kolpakov,4,LynnleyBrowning
glencore,4,LynnleyBrowning
tortuous,4,LynnleyBrowning
kandalaksha,4,LynnleyBrowning
butayev,4,LynnleyBrowning
zelinsky,4,LynnleyBrowning
1995/1996,4,LynnleyBrowning
sayansk,4,LynnleyBrowning
kompaniya,4,LynnleyBrowning
parliamentarians,9,multiple
westbrook,4,LynnleyBrowning
output-cutting,4,LynnleyBrowning
garipov,4,LynnleyBrowning
feldman,12,multiple
ready-made,9,multiple
tajikistan,5,multiple
mykolayivskiy,3,LynnleyBrowning
leakages,3,LynnleyBrowning
polishing,5,multiple
binder,4,multiple
zlochevsky,3,LynnleyBrowning
ogo,3,LynnleyBrowning
75-77,3,LynnleyBrowning
meteorological,3,LynnleyBrowning
570,5,multiple
solvent,5,multiple
sucking,3,LynnleyBrowning
recoverable,5,multiple
paraffin,3,LynnleyBrowning
chechens,3,LynnleyBrowning
legions,3,LynnleyBrowning
taps,3,LynnleyBrowning
boiler,3,LynnleyBrowning
khamidov,3,LynnleyBrowning
jci,10,multiple
metallurgists,3,LynnleyBrowning
23-year,3,LynnleyBrowning
qurana,3,LynnleyBrowning
oil-for-food,5,multiple
wermuth,3,LynnleyBrowning
gazp.rts,3,LynnleyBrowning
kokin,3,LynnleyBrowning
infotek,3,LynnleyBrowning
mini-major,3,LynnleyBrowning
samusev,3,LynnleyBrowning
rehabilitate,5,multiple
polluted,3,LynnleyBrowning
eduard,3,LynnleyBrowning
dudinka,3,LynnleyBrowning
ruslan,3,LynnleyBrowning
fedorovsky,3,LynnleyBrowning
post-soviet,3,LynnleyBrowning
degtyaryov,3,LynnleyBrowning
electrolysing,3,LynnleyBrowning
accruing,4,multiple
beet,7,multiple
parshikov,3,LynnleyBrowning
50-55,3,LynnleyBrowning
crackers,6,multiple
slavneft,3,LynnleyBrowning
zarko,3,LynnleyBrowning
komiarcticoil,3,LynnleyBrowning
unquestioning,3,LynnleyBrowning
drooling,3,LynnleyBrowning
alumconsult,3,LynnleyBrowning
valentin,3,LynnleyBrowning
1996/1997,3,LynnleyBrowning
belarus,3,LynnleyBrowning
financial-industrial,3,LynnleyBrowning
verin,3,LynnleyBrowning
boldyrev,3,LynnleyBrowning
eurasia,3,LynnleyBrowning
tpc,3,LynnleyBrowning
hazen,3,LynnleyBrowning
yakutia,3,LynnleyBrowning
sakha,3,LynnleyBrowning
bychkov,3,LynnleyBrowning
polyanin,3,LynnleyBrowning
munaigaz,3,LynnleyBrowning
war-torn,4,multiple
chernyshev,3,LynnleyBrowning
serov,3,LynnleyBrowning
paf,3,LynnleyBrowning
panskov,3,LynnleyBrowning
2.79,3,LynnleyBrowning
jammed,4,multiple
92.8,3,LynnleyBrowning
oleinikov,3,LynnleyBrowning
confectionery,34,multiple
pavlov,3,LynnleyBrowning
yasin,3,LynnleyBrowning
tursunzade,2,LynnleyBrowning
pavlodar,2,LynnleyBrowning
achinsk,2,LynnleyBrowning
5.86,2,LynnleyBrowning
brent,12,multiple
menatep-impex,2,LynnleyBrowning
natalya,2,LynnleyBrowning
rubles,2,LynnleyBrowning
envisioned,3,multiple
alfimenko,2,LynnleyBrowning
shares-for-loans,2,LynnleyBrowning
vasilyev,2,LynnleyBrowning
quotation,2,LynnleyBrowning
enduring,5,multiple
nk,2,LynnleyBrowning
driller,2,LynnleyBrowning
dudayev,2,LynnleyBrowning
siphoned,2,LynnleyBrowning
evil,7,multiple
mud,4,multiple
barren,2,LynnleyBrowning
cistern,2,LynnleyBrowning
khozhakhmed,2,LynnleyBrowning
sighed,2,LynnleyBrowning
russia-based,2,LynnleyBrowning
pavlenko,2,LynnleyBrowning
steppes,2,LynnleyBrowning
reuben,2,LynnleyBrowning
novokuznetsk,2,LynnleyBrowning
kyshtymov,2,LynnleyBrowning
katsman,2,LynnleyBrowning
below-ground,2,LynnleyBrowning
magadan,2,LynnleyBrowning
alcoa,2,LynnleyBrowning
scaring,3,multiple
cocker,2,LynnleyBrowning
market-economy,2,LynnleyBrowning
mashinoimport,2,LynnleyBrowning
popov,2,LynnleyBrowning
humanitarian,8,multiple
troika-dialog,2,LynnleyBrowning
deadweight,2,LynnleyBrowning
ingredient,8,multiple
exemptions,5,multiple
petersburg-based,2,LynnleyBrowning
merkoulova,2,LynnleyBrowning
enriching,3,multiple
ecologically,2,LynnleyBrowning
poisoned,2,LynnleyBrowning
4.0-4.5,3,multiple
time-frame,2,LynnleyBrowning
ambartsumyan,2,LynnleyBrowning
exportkhleb,2,LynnleyBrowning
baranov,2,LynnleyBrowning
dockworkers,2,LynnleyBrowning
non-production,2,LynnleyBrowning
bail-outs,2,LynnleyBrowning
nirosta,2,LynnleyBrowning
ktn,2,LynnleyBrowning
hoesch-krupp,2,LynnleyBrowning
"5,376",2,LynnleyBrowning
market-nimble,2,LynnleyBrowning
seventy,3,multiple
imbalances,7,multiple
3.29,4,multiple
jewellery,4,multiple
shahidi,2,LynnleyBrowning
lukyanov,2,LynnleyBrowning
hydrocracker,2,LynnleyBrowning
hydrocrackers,2,LynnleyBrowning
hard-to-recover,2,LynnleyBrowning
qurnah,2,LynnleyBrowning
ott,2,LynnleyBrowning
ackermann,2,LynnleyBrowning
parker,2,LynnleyBrowning
angarsk,2,LynnleyBrowning
semenyaka,2,LynnleyBrowning
grigoryev,2,LynnleyBrowning
180-day,2,LynnleyBrowning
sowing,2,LynnleyBrowning
winterkill,2,LynnleyBrowning
onako,2,LynnleyBrowning
stefanovski,2,LynnleyBrowning
look-alikes,2,LynnleyBrowning
ivanov,2,LynnleyBrowning
expedient,2,LynnleyBrowning
fresh-faced,2,LynnleyBrowning
strictly-divided,2,LynnleyBrowning
cheater,2,LynnleyBrowning
downhill,3,multiple
tundra,2,LynnleyBrowning
85-year-old,2,LynnleyBrowning
permafrost,2,LynnleyBrowning
gokhran,2,LynnleyBrowning
almazjuvelirexport,2,LynnleyBrowning
vitaly,2,LynnleyBrowning
roskomdragmet,2,LynnleyBrowning
galina,2,LynnleyBrowning
stelmakova,2,LynnleyBrowning
petersburg,3,multiple
77-78,2,LynnleyBrowning
georgy,2,LynnleyBrowning
khleboproduktprogress,2,LynnleyBrowning
inkombank,2,LynnleyBrowning
yamal-europe,2,LynnleyBrowning
individually,5,multiple
sagers,2,LynnleyBrowning
planecon,2,LynnleyBrowning
fek,2,LynnleyBrowning
neftyanaya,2,LynnleyBrowning
sibur,2,LynnleyBrowning
eastern-siberian,2,LynnleyBrowning
undertake,3,multiple
non-payments,2,LynnleyBrowning
khoreiverskaya,2,LynnleyBrowning
energy-rich,2,LynnleyBrowning
quibbles,2,LynnleyBrowning
gold-backed,2,LynnleyBrowning
grain-belt,2,LynnleyBrowning
nenets,2,LynnleyBrowning
dramas,2,LynnleyBrowning
solovyov,2,LynnleyBrowning
'export,2,LynnleyBrowning
kovylin,2,LynnleyBrowning
leigh,3,multiple
nikolayev,2,LynnleyBrowning
sakha-yakutia,2,LynnleyBrowning
ravil,2,LynnleyBrowning
shatalov,2,LynnleyBrowning
bagrov,2,LynnleyBrowning
vasyutin,2,LynnleyBrowning
nimir,2,LynnleyBrowning
kazakov,2,LynnleyBrowning
arkhangelsk,2,LynnleyBrowning
conditioned,5,multiple
waterways,2,LynnleyBrowning
oversupplied,2,LynnleyBrowning
parmeshin,2,LynnleyBrowning
"1,580",2,LynnleyBrowning
bindra,2,LynnleyBrowning
balgimbayev,2,LynnleyBrowning
jvs,2,LynnleyBrowning
subsoil,2,LynnleyBrowning
revenue-based,2,LynnleyBrowning
western-financed,2,LynnleyBrowning
priobskoye,2,LynnleyBrowning
cranked,2,LynnleyBrowning
pechiney,2,LynnleyBrowning
hydroelectricity,2,LynnleyBrowning
semi-fabricated,2,LynnleyBrowning
ao,2,LynnleyBrowning
275.9,2,LynnleyBrowning
shashenkov,2,LynnleyBrowning
tacked,3,multiple
inhospitable,2,LynnleyBrowning
ecus,3,multiple
biscuits,11,multiple
mykolayivsky,1,LynnleyBrowning
hlynozemny,1,LynnleyBrowning
bushtruk,1,LynnleyBrowning
naught,1,LynnleyBrowning
kranosyarsk,1,LynnleyBrowning
preceeding,2,multiple
wrest,4,multiple
authorising,3,multiple
lift-offs,1,LynnleyBrowning
baikonur,1,LynnleyBrowning
cosmodrome,1,LynnleyBrowning
baby-food,1,LynnleyBrowning
alfa-ekos,1,LynnleyBrowning
thrive,1,LynnleyBrowning
20.30,1,LynnleyBrowning
allotment,5,multiple
allot,1,LynnleyBrowning
oil-for-sugar,1,LynnleyBrowning
leftover,1,LynnleyBrowning
unencumbered,2,multiple
inconveniences,1,LynnleyBrowning
amicably,1,LynnleyBrowning
wildly-inflated,1,LynnleyBrowning
carribean,1,LynnleyBrowning
resells,2,multiple
1996-1998,1,LynnleyBrowning
cubans,1,LynnleyBrowning
near-depletion,1,LynnleyBrowning
khomenko,1,LynnleyBrowning
ruble,1,LynnleyBrowning
4.5-4.6,1,LynnleyBrowning
authoritative,5,multiple
sister-metal,1,LynnleyBrowning
backpedaling,1,LynnleyBrowning
counseled,1,LynnleyBrowning
roughs,1,LynnleyBrowning
stockkpile,1,LynnleyBrowning
nefyodova,1,LynnleyBrowning
kolerov,1,LynnleyBrowning
realists,2,multiple
zaveryukha,1,LynnleyBrowning
71-72,1,LynnleyBrowning
74-75,1,LynnleyBrowning
71-75,1,LynnleyBrowning
zlochevksy,1,LynnleyBrowning
lower-range,1,LynnleyBrowning
cash-paying,1,LynnleyBrowning
fistfulls,1,LynnleyBrowning
macdougall,1,LynnleyBrowning
"51,000",4,multiple
"83,000",1,LynnleyBrowning
opec,3,multiple
petrodollar,1,LynnleyBrowning
precursors,1,LynnleyBrowning
'profit,1,LynnleyBrowning
1=5367,1,LynnleyBrowning
capitalists,13,multiple
shatter,1,LynnleyBrowning
legacies,2,multiple
dame,4,multiple
lents,1,LynnleyBrowning
popularised,3,multiple
aramco,1,LynnleyBrowning
outshine,1,LynnleyBrowning
alaskan,2,multiple
babushkas,1,LynnleyBrowning
grandmothers,1,LynnleyBrowning
popes,1,LynnleyBrowning
shell-scarred,1,LynnleyBrowning
flickers,2,multiple
unmatched,4,multiple
eke,2,multiple
deprives,1,LynnleyBrowning
oil-riches,1,LynnleyBrowning
dzhokhar,1,LynnleyBrowning
camel,5,multiple
'cyclone,1,LynnleyBrowning
sub-machinegun,1,LynnleyBrowning
jar,2,multiple
black-market,1,LynnleyBrowning
bath-like,1,LynnleyBrowning
aslan,1,LynnleyBrowning
maskhadov,1,LynnleyBrowning
bootlegging,1,LynnleyBrowning
octane,6,multiple
stealthily,1,LynnleyBrowning
raiding,1,LynnleyBrowning
darkness,2,multiple
tsotsin-yurt,1,LynnleyBrowning
tomato,4,multiple
foothills,1,LynnleyBrowning
snow-capped,1,LynnleyBrowning
suuplies,1,LynnleyBrowning
dumps,3,multiple
piped,1,LynnleyBrowning
purloined,1,LynnleyBrowning
acetone,1,LynnleyBrowning
three-litre,1,LynnleyBrowning
jars,1,LynnleyBrowning
sprinkled,1,LynnleyBrowning
turkish-made,1,LynnleyBrowning
lemon-green,1,LynnleyBrowning
tint,2,multiple
mimicking,1,LynnleyBrowning
low-octane,1,LynnleyBrowning
wrecks,1,LynnleyBrowning
smudged,1,LynnleyBrowning
yunko,1,LynnleyBrowning
baudin,1,LynnleyBrowning
top-flight,1,LynnleyBrowning
oil-refining,1,LynnleyBrowning
1890s,1,LynnleyBrowning
landlocked,4,multiple
mangy,1,LynnleyBrowning
well-fed,1,LynnleyBrowning
hissing,1,LynnleyBrowning
wisps,1,LynnleyBrowning
curled,2,multiple
lazily,1,LynnleyBrowning
papal,1,LynnleyBrowning
long-stalled,7,multiple
hard-rock,1,LynnleyBrowning
decades-long,2,multiple
gold-recovery,1,LynnleyBrowning
ascertained,1,LynnleyBrowning
yatskevich,1,LynnleyBrowning
sevodnya,1,LynnleyBrowning
bank-guaranteed,1,LynnleyBrowning
non-metals,1,LynnleyBrowning
multifaceted,3,multiple
sinitsyn,1,LynnleyBrowning
posturing,1,LynnleyBrowning
"5,689",1,LynnleyBrowning
renationalise,1,LynnleyBrowning
non-controlling,1,LynnleyBrowning
activating,3,multiple
smearing,1,LynnleyBrowning
reeve,7,multiple
russian-canadian,1,LynnleyBrowning
gido,1,LynnleyBrowning
baleyzoloto,1,LynnleyBrowning
canadian-russian,1,LynnleyBrowning
chita,1,LynnleyBrowning
gritsayev,1,LynnleyBrowning
artels,1,LynnleyBrowning
amax,1,LynnleyBrowning
omolon,1,LynnleyBrowning
kubaka,1,LynnleyBrowning
"310,000",2,multiple
"235,000",2,multiple
squabbles,2,multiple
delicately,1,LynnleyBrowning
discouraging,3,multiple
copeck,1,LynnleyBrowning
1992-1994,1,LynnleyBrowning
vsevolod,1,LynnleyBrowning
generalov,1,LynnleyBrowning
five-digit,1,LynnleyBrowning
526,1,LynnleyBrowning
attentively,1,LynnleyBrowning
5706,1,LynnleyBrowning
shining,2,multiple
tardy,2,multiple
linchpin,1,LynnleyBrowning
lurch,1,LynnleyBrowning
nizhny,1,LynnleyBrowning
novgorod,1,LynnleyBrowning
reform-minded,1,LynnleyBrowning
fec,1,LynnleyBrowning
loggerheads,4,multiple
mideast,1,LynnleyBrowning
underscore,3,multiple
"660,000",1,LynnleyBrowning
primakov,5,multiple
tareq,1,LynnleyBrowning
tatneft,1,LynnleyBrowning
post-sanction,1,LynnleyBrowning
lumbered,1,LynnleyBrowning
monoliths,1,LynnleyBrowning
leftovers,1,LynnleyBrowning
makeover,1,LynnleyBrowning
astronomically,1,LynnleyBrowning
jochen,1,LynnleyBrowning
cross-subsidies,3,multiple
territorially,1,LynnleyBrowning
pretending,2,multiple
eesr.rts,1,LynnleyBrowning
tightly-integrated,1,LynnleyBrowning
energos,1,LynnleyBrowning
oganesian,1,LynnleyBrowning
powerlines,1,LynnleyBrowning
hugeness,1,LynnleyBrowning
2-,1,LynnleyBrowning
"230,000",21,multiple
"66,100",1,LynnleyBrowning
148.7,3,multiple
ilya,1,LynnleyBrowning
korotkov,1,LynnleyBrowning
vinogradova,1,LynnleyBrowning
pre-financing,1,LynnleyBrowning
"7,530",1,LynnleyBrowning
"7,850",1,LynnleyBrowning
khloponin,1,LynnleyBrowning
strugging,1,LynnleyBrowning
cash-sucking,1,LynnleyBrowning
1=5379,1,LynnleyBrowning
nonentity,1,LynnleyBrowning
rosprom-yukos,1,LynnleyBrowning
rosprom,1,LynnleyBrowning
sensibilities,1,LynnleyBrowning
lentransgaz,1,LynnleyBrowning
elena,1,LynnleyBrowning
sintez,1,LynnleyBrowning
easy-to-recover,1,LynnleyBrowning
blocs,2,multiple
conspicuously,3,multiple
chernomrydin,1,LynnleyBrowning
quarrels,7,multiple
eighths,1,LynnleyBrowning
kokh,1,LynnleyBrowning
nut,1,LynnleyBrowning
domestically-traded,1,LynnleyBrowning
0.665,1,LynnleyBrowning
16.45,1,LynnleyBrowning
slave,1,LynnleyBrowning
forced-labour,1,LynnleyBrowning
trillions,1,LynnleyBrowning
resettlement,8,multiple
forcibly,1,LynnleyBrowning
miserable,1,LynnleyBrowning
cloakrooms,1,LynnleyBrowning
enrichers,1,LynnleyBrowning
auxiliary,1,LynnleyBrowning
non-effective,1,LynnleyBrowning
"300,000-",1,LynnleyBrowning
bakeries,5,multiple
pasta,11,multiple
roskhleboprodukt,1,LynnleyBrowning
3.5-4.0,1,LynnleyBrowning
"200,000-300,000",1,LynnleyBrowning
rot,1,LynnleyBrowning
under-reported,1,LynnleyBrowning
rosselkhozakademiya,1,LynnleyBrowning
blyumin,1,LynnleyBrowning
informzerno,1,LynnleyBrowning
chernyakov,1,LynnleyBrowning
epitomises,1,LynnleyBrowning
manoeuvering,1,LynnleyBrowning
stunningly,1,LynnleyBrowning
mega-concept,1,LynnleyBrowning
tremble,1,LynnleyBrowning
yenisei,1,LynnleyBrowning
retructuring,1,LynnleyBrowning
yershov,1,LynnleyBrowning
corporatise,1,LynnleyBrowning
company-subsidised,1,LynnleyBrowning
filatov,1,LynnleyBrowning
lurks,1,LynnleyBrowning
verged,2,multiple
loosens,1,LynnleyBrowning
supplanted,1,LynnleyBrowning
unplaced,1,LynnleyBrowning
14-21,1,LynnleyBrowning
"80,700",1,LynnleyBrowning
receiver,9,multiple
jam-making,1,LynnleyBrowning
bottlers,2,multiple
inelastic,1,LynnleyBrowning
whites,1,LynnleyBrowning
beets,1,LynnleyBrowning
fudging,1,LynnleyBrowning
paradox,1,LynnleyBrowning
34.8,2,multiple
non-payment,1,LynnleyBrowning
misleadingly,1,LynnleyBrowning
hassles,1,LynnleyBrowning
unquestionable,1,LynnleyBrowning
kaluzhsky,1,LynnleyBrowning
"5,756",1,LynnleyBrowning
pavis,1,LynnleyBrowning
75-80,1,LynnleyBrowning
sludgy,1,LynnleyBrowning
stymieing,1,LynnleyBrowning
diesels,1,LynnleyBrowning
volga-urals,1,LynnleyBrowning
under-utilisation,1,LynnleyBrowning
desulphuring,1,LynnleyBrowning
low-sulphur,1,LynnleyBrowning
scaled-back,1,LynnleyBrowning
military-industrial,1,LynnleyBrowning
21.9,2,multiple
vasilenko,1,LynnleyBrowning
undiversified,1,LynnleyBrowning
non-russia,1,LynnleyBrowning
richfield,1,LynnleyBrowning
